isp_index,cell_type,condition,glutathione_metabolism,fatty_acid_elongation,iron_metabolism
-0.7323725613889147,Microglia,Sham,0.08433734939759036,-0.07661290322580645,1.316
-0.9064311848569436,Endothelial,Sham,-0.0823293172690763,-0.016129032258064516,0.15600000000000003
-0.8842985587923935,Endothelial,Sham,0.07228915662650598,-0.028225806451612902,0.49200000000000005
-0.9434163174882207,Endothelial,Sham,0.1706827309236948,-0.028225806451612902,0.132
-1.0198192457097028,Oligodendrocyte,Sham,-0.6726907630522088,0.19220430107526879,28.7
-0.444756111849752,Endothelial,Sham,0.06626506024096385,-0.056451612903225805,8.687999999999999
-0.9124973008185749,Microglia,Sham,-0.1385542168674699,-0.028225806451612902,0.8719999999999999
-0.812241317631457,Endothelial,Sham,-0.11847389558232932,-0.06048387096774194,1.352
-0.9773724952919364,Microglia,Sham,0.12449799196787148,0.146505376344086,0.6639999999999999
-0.8264295797184557,Endothelial,Sham,0.7068273092369478,-0.016129032258064516,0.27999999999999997
-2.0000281528061765,Microglia,Sham,4.65863453815261,-0.11962365591397853,18.451999999999998
-0.8713590763272843,Microglia,Sham,-0.12248995983935743,-0.056451612903225805,1.984
-0.7709253109923507,Endothelial,Sham,-0.24497991967871485,-0.03225806451612903,2.776
-0.8443641806711222,Endothelial,Sham,-0.16265060240963855,-0.028225806451612902,0.648
-0.4125521292892864,Endothelial,Sham,0.7228915662650602,-0.06451612903225806,3.108
-0.9496602155976677,Microglia,Sham,0.2449799196787148,-0.04838709677419355,1.092
-0.8915255387318384,Endothelial,Sham,-0.11445783132530121,-0.036290322580645164,1.2400000000000002
-0.8180866690530669,Microglia,Sham,0.4738955823293172,-0.04032258064516129,1.316
-0.7156867400581375,Endothelial,Sham,-0.17068273092369476,-0.04838709677419355,0.9159999999999999
-0.8017993944101266,Endothelial,Sham,-0.23293172690763053,0.11021505376344085,2.492
-0.6368807749831604,Microglia,Sham,-0.27911646586345384,-0.06854838709677419,2.9959999999999996
-1.0721495563891572,GABAergic,Sham,1.9016064257028114,-0.05241935483870968,3.012
-0.6557187484282577,Endothelial,Sham,-0.08433734939759036,-0.04435483870967742,0.468
-0.7394666924324139,Endothelial,Sham,-0.03212851405622491,0.08602150537634408,1.1480000000000001
-0.006126543559899158,Endothelial,Sham,0.5361445783132531,-0.08870967741935484,11.424
-0.7005153961411408,Endothelial,Sham,0.16666666666666669,-0.04435483870967742,0.45200000000000007
-0.8354818565596582,GABAergic,Sham,3.2048192771084336,0.05779569892473117,4.52
-0.04867900329407108,Endothelial,Sham,0.6927710843373494,-0.08064516129032258,2.9959999999999996
-0.8470776233786136,Microglia,Sham,-0.30722891566265065,-0.05241935483870968,3.7960000000000003
0.5289479962777425,Pericyte,Sham,0.6405622489959839,-0.17338709677419356,6.927999999999999
-0.716802670784081,Endothelial,Sham,0.05622489959839355,-0.020161290322580645,1.352
-0.8767866840342041,GABAergic,Sham,0.536144578313253,-0.036290322580645164,1.48
-0.7735557191320752,Endothelial,Sham,-0.17871485943775103,0.1303763440860215,1.052
-0.49844424065788967,Endothelial,Sham,-0.16265060240963858,-0.07258064516129033,10.52
-0.6368010656455929,Endothelial,Sham,0.022088353413654616,-0.03225806451612903,1.432
-0.6815977133584761,Endothelial,Sham,-0.13052208835341364,0.12231182795698924,0.52
-0.9679505931940008,Microglia,Sham,-0.11445783132530121,0.11021505376344085,0.82
-0.8625024373204558,Microglia,Sham,-0.357429718875502,0.11827956989247311,1.1320000000000001
-0.3863427759537965,Endothelial,Sham,-0.09638554216867473,-0.07258064516129033,10.204
-0.47554907574672756,Endothelial,Sham,1.1345381526104417,-0.03225806451612903,2.048
-1.2548304074222083,Microglia,Sham,-0.3373493975903614,-0.06451612903225806,0.984
0.06817488557974863,Pericyte,Sham,-0.3192771084337349,-0.14112903225806453,6.264
-0.7215320914797472,Endothelial,Sham,0.26706827309236947,-0.036290322580645164,0.508
-0.6447454296231446,Endothelial,Sham,-0.07028112449799198,-0.05241935483870968,1.4080000000000001
-0.6565689813623101,Pericyte,Sham,-0.26104417670682734,-0.05241935483870968,1.1239999999999999
-0.3202752861654176,Pericyte,Sham,0.25100401606425704,-0.0967741935483871,2.628
-0.6427792659631486,Endothelial,Sham,-0.12449799196787148,-0.06048387096774194,1.036
-0.9871772978961563,Microglia,Sham,-0.1927710843373494,-0.03225806451612903,0.736
0.3514087317359369,Microglia,Sham,0.06425702811244971,-0.07661290322580645,10.504
-0.9043321723010019,Endothelial,Sham,-0.0823293172690763,-0.03225806451612903,-0.032
-1.0634851496439257,Microglia,Sham,-0.11445783132530121,0.2889784946236559,0.756
-0.761599318496964,Endothelial,Sham,0.21485943775100402,-0.036290322580645164,-0.015999999999999986
-1.1524939099275306,GABAergic,Sham,-0.1606425702811245,-0.04838709677419355,0.15199999999999997
-0.8676127374616163,Endothelial,Sham,0.04819277108433734,-0.028225806451612902,0.15200000000000002
-0.5791977843635465,Endothelial,Sham,0.18072289156626503,0.12231182795698924,2.02
-0.8456129602930117,Endothelial,Sham,0.03012048192771083,-0.05241935483870968,1.42
-0.8406178418054542,Microglia,Sham,-0.0823293172690763,-0.03225806451612903,1.1079999999999999
-0.7984516022322956,Endothelial,Sham,0.2690763052208835,0.28494623655913975,1.272
-0.5035270532328876,Microglia,Sham,-0.27309236947791166,-0.07258064516129033,2.688
-0.6650447409236444,Endothelial,Sham,0.3092369477911646,-0.04032258064516129,0.632
-0.7521404771056316,Endothelial,Sham,-0.022088353413654616,-0.020161290322580645,2.6359999999999997
-0.1774095834654342,Pericyte,Sham,0.014056224899598402,-0.056451612903225805,4.988
-0.6643273568855378,Endothelial,Sham,-0.06425702811244982,-0.036290322580645164,0.41600000000000004
-0.7593674570450767,Endothelial,Sham,-0.1385542168674699,-0.05241935483870968,1.288
-0.4374782066800096,Endothelial,Sham,0.3052208835341365,-0.03225806451612903,2.8640000000000003
-0.6117723336494271,Endothelial,Sham,-0.26104417670682734,-0.028225806451612902,1.9360000000000002
1.4821507509272909,GABAergic,Sham,2.1887550200803214,0.32661290322580644,8.379999999999999
-1.040502290645323,Microglia,Sham,-0.11244979919678716,-0.04032258064516129,0.6759999999999999
-0.758251526319133,Endothelial,Sham,-0.26706827309236947,-0.04838709677419355,0.9239999999999999
-0.32901674351864335,Endothelial,Sham,-0.31526104417670686,0.04166666666666666,2.348
-0.2585992464072718,Endothelial,Sham,-0.004016064257028162,0.08198924731182795,2.332
-0.5765730957823267,Astrocyte,Sham,0.6767068273092369,0.43279569892473113,9.043999999999999
-0.7262615121754133,Endothelial,Sham,0.21084337349397592,-0.04032258064516129,0.768
-0.5556083838754566,Endothelial,Sham,-0.03212851405622491,-0.04838709677419355,1.664
-0.2670028788912003,Endothelial,Sham,0.25903614457831325,-0.07258064516129033,0.6679999999999999
-0.8540839649226193,Endothelial,Sham,-0.12048192771084337,-0.11290322580645161,2.02
-0.4178129455687354,Endothelial,Sham,-0.1847389558232932,-0.07258064516129033,3.088
-0.6113206474032117,Endothelial,Sham,0.3755020080321286,-0.07661290322580645,0.528
-0.4875054763818385,Endothelial,Sham,0.2751004016064258,-0.06048387096774194,1.248
-0.6379169963715368,Endothelial,Sham,-0.25301204819277107,-0.028225806451612902,1.2160000000000002
-0.8204513794009,Endothelial,Sham,-0.3855421686746988,-0.04435483870967742,0.44400000000000006
-1.3900147803139173,Microglia,Sham,-0.27911646586345384,-0.0846774193548387,0.8719999999999999
-1.1481330588702745,Astrocyte,Sham,0.821285140562249,-0.11693548387096774,0.8719999999999999
3.5512869488211356,Microglia,Sham,-0.29518072289156627,-0.0967741935483871,7.555999999999999
-0.8959892616356132,Endothelial,Sham,0.08433734939759036,-0.04032258064516129,0.412
-0.9612972843634526,Microglia,Sham,-0.19477911646586346,-0.06451612903225806,0.39200000000000007
-0.9170059569742197,Pericyte,Sham,-0.08835341365461848,-0.028225806451612902,0.33999999999999997
-0.1538953288830488,Endothelial,Sham,0.20883534136546184,-0.0846774193548387,6.424
-0.6333570499238623,Endothelial,Sham,-0.21485943775100405,-0.03225806451612903,1.868
-0.8699774478094493,Endothelial,Sham,0.2751004016064257,-0.03225806451612903,0.6599999999999999
-0.4574816258981151,Endothelial,Sham,-0.16265060240963855,0.146505376344086,3.404
-0.88010053368051,Microglia,Sham,-0.024096385542168697,-0.05241935483870968,1.988
-0.8871946647240092,Microglia,Sham,0.2449799196787148,-0.06451612903225806,0.31600000000000006
-0.7160852867459744,Endothelial,Sham,0.11445783132530118,-0.036290322580645164,1.1840000000000002
-0.399079110000846,Endothelial,Sham,-0.18273092369477917,0.08198924731182795,4.28
4.118126618042159,Microglia,Sham,-0.052208835341365445,-0.07661290322580645,5.448
-0.7428144846102449,Endothelial,Sham,0.36546184738955817,-0.020161290322580645,0.9239999999999999
-0.4291140470073204,Endothelial,Sham,0.2811244979919678,0.08198924731182795,2.2359999999999998
-0.5388648595544383,Microglia,Sham,-0.24497991967871485,-0.04435483870967742,3.676
-0.7958211940925711,Endothelial,Sham,-0.05823293172690763,-0.024193548387096774,1.1039999999999999
-1.1693421780403077,GABAergic,Sham,1.4477911646586346,0.05376344086021505,7.532
-0.9855825570613793,Microglia,Sham,-0.20883534136546184,-0.020161290322580645,1.504
-0.8154031213549642,Microglia,Sham,-0.27309236947791166,-0.10483870967741936,0.344
-0.7355875046708,Endothelial,Sham,-0.11847389558232932,0.13440860215053763,1.848
-0.22581972114803947,Endothelial,Sham,0.22088353413654616,-0.036290322580645164,5.712
7.479841360168384,GABAergic,Sham,-0.8714859437751006,0.06989247311827956,6.720000000000001
-0.20491111759913413,Pericyte,Sham,-0.002008032128514081,-0.07661290322580645,6.032
-0.7290247692110835,Endothelial,Sham,0.042168674698795205,-0.08064516129032258,1.8280000000000003
-0.7419642516761927,Endothelial,Sham,-0.016064257028112483,-0.04838709677419355,0.82
-0.6216297217285964,Endothelial,Sham,0.19076305220883533,-0.07258064516129033,1.568
-0.7924734019147399,Microglia,Sham,-0.012048192771084376,-0.06048387096774194,0.8719999999999999
-0.20730058505321197,Endothelial,Sham,0.23092369477911645,0.08602150537634408,4.364
-0.8147388768752358,Endothelial,Sham,0.429718875502008,-0.06048387096774194,0.8959999999999999
-0.6817305622544217,Endothelial,Sham,0.028112449799196748,-0.04435483870967742,1.872
-0.8175021339109059,Microglia,Sham,-0.4457831325301205,-0.07258064516129033,1.7960000000000003
-0.7038631883189719,Endothelial,Sham,0.34939759036144574,-0.05241935483870968,0.38400000000000006
-0.8016665455141809,Endothelial,Sham,-0.3172690763052209,-0.024193548387096774,1.768
-0.7262615121754133,Microglia,Sham,0.09638554216867468,-0.028225806451612902,2.3080000000000003
-0.6921724854757522,Endothelial,Sham,-0.060240963855421714,-0.04032258064516129,1.508
-0.8937574001837257,Endothelial,Sham,-0.15461847389558234,-0.024193548387096774,0.244
-0.8911269920440014,Endothelial,Sham,-0.09036144578313252,-0.04032258064516129,-0.252
-0.7489255338237463,Endothelial,Sham,0.01807228915662651,0.13440860215053763,1.304
-0.6081559454555002,Endothelial,Sham,-0.04417670682730923,0.06989247311827956,3.9280000000000004
-1.4519353213890918,GABAergic,Sham,3.813253012048193,0.271505376344086,3.72
-0.7724397884061316,Microglia,Sham,-0.27309236947791166,-0.03225806451612903,1.8920000000000001
-0.8169707383271233,Endothelial,Sham,0.12449799196787148,-0.04032258064516129,0.372
-0.9447979460060559,Endothelial,Sham,-0.36345381526104426,-0.07661290322580645,1.42
-0.5828462155368436,Endothelial,Sham,-0.2208835341365462,-0.05241935483870968,7.632
-1.9877534769228795,Astrocyte,Sham,-0.5461847389558232,-0.1693548387096774,4.492
0.0943195483018582,Microglia,Sham,0.0843373493975903,-0.08870967741935484,7.552
-1.0573209608720462,Endothelial,Sham,-0.13654618473895586,-0.0967741935483871,0.9040000000000001
-0.26878305409687236,Microglia,Sham,-0.4317269076305221,0.0618279569892473,4.864
-0.6478042348130526,Endothelial,Sham,-0.1104417670682731,-0.036290322580645164,1.056
-0.9530080077754988,Microglia,Sham,-0.21485943775100405,-0.036290322580645164,0.34800000000000003
-0.9143167771110106,Microglia,Sham,0.11847389558232929,-0.06048387096774194,0.504
-1.0631064876521263,Astrocyte,Sham,-0.30120481927710846,0.09408602150537633,0.41200000000000003
-0.6288567016680413,Endothelial,Sham,-0.11445783132530118,-0.056451612903225805,1.408
-0.4224095173684558,Endothelial,Sham,-0.22690763052208837,-0.04838709677419355,0.8999999999999999
-0.8431154010492329,Endothelial,Sham,-0.3293172690763052,-0.03225806451612903,2.096
-0.6547356665982598,Endothelial,Sham,-0.19477911646586346,-0.05241935483870968,1.508
-0.9530080077754988,Microglia,Sham,-0.3493975903614458,-0.04032258064516129,1.2200000000000002
-0.60061302638999,Endothelial,Sham,0.10240963855421686,-0.016129032258064516,1.616
-0.7026872435744316,Endothelial,Sham,-0.10843373493975905,-0.056451612903225805,3.36
-0.8937322542801717,GABAergic,Sham,0.6967871485943775,-0.056451612903225805,2.404
-0.4913835863887367,Oligodendrocyte,Sham,1.076305220883534,-0.0067204301075269035,18.936
-0.3511493695831933,Endothelial,Sham,-0.10843373493975905,-0.05241935483870968,2.572
-1.2029617549065061,Astrocyte,Sham,0.751004016064257,-0.10080645161290322,1.508
-0.629574085706148,Endothelial,Sham,0.0,-0.03225806451612903,1.524
-0.6370503152338809,Endothelial,Sham,0.5220883534136547,-0.06451612903225806,1.884
-0.46733901397728456,Endothelial,Sham,-0.04618473895582331,0.09811827956989247,3.2600000000000002
-0.47778093719861486,Endothelial,Sham,0.09437751004016065,-0.056451612903225805,4.32
-0.9404683542694509,Endothelial,Sham,-0.28112449799196787,-0.08064516129032258,2.112
-0.7514230930675251,Endothelial,Sham,0.5582329317269077,-0.056451612903225805,0.396
-0.8066616640017384,Endothelial,Sham,0.32128514056224894,-0.05241935483870968,2.8440000000000003
-0.747277990920391,Pericyte,Sham,0.1465863453815261,-0.11693548387096774,1.032
-0.6629457283677027,Endothelial,Sham,0.0,-0.036290322580645164,1.0999999999999999
-0.5960442077476452,Endothelial,Sham,0.18473895582329314,-0.06048387096774194,11.944
-0.5908884872067662,Microglia,Sham,0.21887550200803213,-0.04435483870967742,2.2640000000000002
-0.579915168401653,Endothelial,Sham,-0.18875502008032127,-0.03225806451612903,0.996
-0.4566313929640628,Microglia,Sham,-0.17871485943775103,-0.056451612903225805,5.756
-0.30943481625625013,Pericyte,Sham,0.19678714859437746,0.07392473118279569,2.8600000000000003
-0.20703488726132066,Endothelial,Sham,-0.29518072289156627,-0.07258064516129033,3.2800000000000002
-0.6779842233887535,Microglia,Sham,0.06425702811244977,-0.06048387096774194,2.064
-0.5131187435201657,Endothelial,Sham,0.1606425702811245,-0.05241935483870968,1.2120000000000002
-0.5402464880722733,Endothelial,Sham,0.8012048192771085,-0.03225806451612903,1.936
-0.6708900923452543,Endothelial,Sham,-0.3092369477911647,-0.05241935483870968,2.092
-1.4791419622806894,Astrocyte,Sham,-0.14859437751004018,0.5174731182795699,2.584
-0.8407773472615231,Microglia,Sham,-0.02008032128514059,-0.028225806451612902,3.104
-0.6721388719671436,Endothelial,Sham,0.178714859437751,-0.04838709677419355,0.312
-0.22850999667564986,Endothelial,Sham,1.4598393574297188,-0.10080645161290322,9.72
-0.27869358173441994,Pericyte,Sham,-0.34337349397590367,-0.10483870967741936,3.5679999999999996
-1.0164566404791553,Microglia,Sham,-0.25301204819277107,-0.020161290322580645,0.464
-0.7338870388026955,Endothelial,Sham,-0.5421686746987951,-0.08064516129032258,1.6560000000000001
-0.7369857295049718,Endothelial,Sham,0.3975903614457831,-0.04435483870967742,2.16
4.323537580953368,Microglia,Sham,-0.36947791164658633,0.09811827956989247,6.684
-0.7536549545194126,Microglia,Sham,-0.23493975903614459,-0.04838709677419355,2.8040000000000003
-0.8869289669321179,Microglia,Sham,-0.3493975903614458,0.07795698924731181,2.612
-0.9720512039426243,GABAergic,Sham,0.9076305220883534,-0.05241935483870968,2.728
-0.04440126884462007,Microglia,Sham,-0.07228915662650603,-0.03225806451612903,4.324
-0.6442195949533287,Endothelial,Sham,0.6546184738955823,-0.056451612903225805,1.612
-0.6629457283677027,Endothelial,Sham,-0.02008032128514059,-0.06854838709677419,1.8240000000000003
-0.3980450298520183,Endothelial,Sham,0.37349397590361444,0.2567204301075269,3.708
-0.5507745513373441,Endothelial,Sham,-0.10240963855421689,-0.028225806451612902,3.5919999999999996
-0.760616236666966,Microglia,Sham,-0.2891566265060241,-0.04032258064516129,1.496
-1.2754149302530469,Microglia,Sham,-0.22690763052208837,-0.04435483870967742,1.916
-0.6064583778115997,Endothelial,Sham,-0.2690763052208836,-0.03225806451612903,1.572
-0.7108244704665255,Endothelial,Sham,0.06827309236947787,-0.020161290322580645,1.1039999999999999
-0.7650799595707409,Endothelial,Sham,-0.11847389558232932,-0.03225806451612903,1.752
-0.5992313978721548,Endothelial,Sham,-0.2389558232931727,-0.036290322580645164,2.36
-1.2578990763930324,GABAergic,Sham,2.9477911646586343,0.033602150537634407,4.696
0.3749229863183221,Pericyte,Sham,-0.3032128514056225,-0.13306451612903225,8.856
-0.8795691380967273,Endothelial,Sham,-0.18674698795180725,-0.03225806451612903,0.6679999999999999
-0.9442974013923379,Astrocyte,Sham,0.1405622489959839,0.260752688172043,1.816
-0.9316153800704358,GABAergic,Sham,0.18674698795180722,-0.03225806451612903,1.428
-0.4300350439957377,Endothelial,Sham,-0.27911646586345384,-0.09274193548387097,2.66
-0.8172364361190146,Endothelial,Sham,-0.028112449799196804,-0.04435483870967742,0.824
-0.6393857624152162,Pericyte,Sham,0.2730923694779116,-0.06451612903225806,0.9159999999999999
-0.6781170722846993,Endothelial,Sham,0.16265060240963858,-0.04435483870967742,1.6480000000000001
-1.0835823850326705,Astrocyte,Sham,0.09638554216867468,-0.08064516129032258,0.01200000000000001
-0.17268016276976803,Pericyte,Sham,-0.27108433734939763,-0.06048387096774194,4.376
-1.0010195987702672,Microglia,Sham,-0.25301204819277107,-0.024193548387096774,0.8799999999999999
-0.582900528261991,Microglia,Sham,-0.44176706827309237,-0.04838709677419355,1.8199999999999998
-1.0095812970194307,Microglia,Sham,-0.3614457831325301,-0.036290322580645164,1.528
-1.2879883261246543,Astrocyte,Sham,1.0281124497991967,-0.11693548387096774,1.468
-0.9513606814657724,Endothelial,Sham,0.11244979919678713,-0.036290322580645164,-0.023999999999999994
-0.9787541238097713,Microglia,Sham,-0.1104417670682731,-0.03225806451612903,0.8839999999999999
-1.0265811799905458,Microglia,Sham,-0.23092369477911648,-0.04435483870967742,1.012
-1.2001646495614187,Astrocyte,Sham,-0.26506024096385544,-0.13306451612903225,2.516
-1.0140919301313223,Microglia,Sham,-0.37349397590361444,-0.04838709677419355,0.8879999999999999
-0.9218682265658316,Endothelial,Sham,-0.15060240963855423,-0.036290322580645164,0.532
-0.7038631883189719,Endothelial,Sham,0.24297188755020083,-0.04032258064516129,1.3760000000000001
-0.036191207075176986,Endothelial,Sham,-0.18273092369477917,-0.09274193548387097,3.072
-0.09957158717588371,Endothelial,Sham,0.07831325301204828,-0.11693548387096774,2.104
-0.3868587468426962,Endothelial,Sham,0.45983935742971893,-0.024193548387096774,3.488
-0.9511136483983279,Microglia,Sham,-0.3293172690763052,-0.04838709677419355,2.12
-1.0227792892302323,Microglia,Sham,-0.22690763052208837,0.13844086021505375,0.632
-0.7394666924324139,Endothelial,Sham,0.04618473895582331,-0.07258064516129033,2.108
-1.0951563264373756,GABAergic,Sham,-0.27309236947791166,-0.06854838709677419,0.9760000000000001
-0.2066363405734835,Endothelial,Sham,0.2771084337349397,-0.06451612903225806,2.544
-1.7391098211983937,GABAergic,Sham,7.238955823293173,0.11155913978494622,12.612
-0.7700750780582984,Endothelial,Sham,0.5542168674698795,-0.06451612903225806,1.272
-0.6595979361898716,Endothelial,Sham,-0.08232931726907633,-0.05241935483870968,1.2120000000000002
-0.9655608332875184,GABAergic,Sham,1.9959839357429718,-0.07661290322580645,5.296
-0.4069724756595679,Endothelial,Sham,-0.13654618473895586,-0.05241935483870968,1.8160000000000003
-1.0011628246215944,Microglia,Sham,-0.26706827309236947,-0.056451612903225805,4.52
-0.9505104485317201,Microglia,Sham,-0.18273092369477914,-0.07258064516129033,1.1360000000000001
-0.5541690523673805,Endothelial,Sham,-0.2469879518072289,-0.056451612903225805,2.1239999999999997
-0.8598012223800103,Endothelial,Sham,-0.3534136546184739,-0.036290322580645164,1.0959999999999999
-1.3380375023479207,Oligodendrocyte,Sham,0.31325301204819267,-0.15725806451612903,32.440000000000005
-0.6027386087251208,Astrocyte,Sham,-0.7710843373493976,-0.030913978494623656,1.74
-0.9220010754617772,Endothelial,Sham,-0.26907630522088355,-0.036290322580645164,0.8999999999999999
-0.7099742375324731,Microglia,Sham,0.05622489959839355,0.08198924731182795,1.02
-0.9446650971101102,Endothelial,Sham,-0.2630522088353414,-0.07258064516129033,0.19999999999999996
-1.1995400532222242,Endothelial,Sham,0.5421686746987951,0.06989247311827956,2.372
-1.0413813975931936,GABAergic,Sham,2.0100401606425704,-0.07258064516129033,3.8080000000000003
-0.5545675990552175,Microglia,Sham,-0.2931726907630522,-0.036290322580645164,3.8440000000000003
-0.7380850639145787,Endothelial,Sham,0.5321285140562249,-0.04032258064516129,0.716
0.5862058704303305,Endothelial,Sham,1.4518072289156627,-0.22580645161290322,9.44
0.0643985300439113,Endothelial,Sham,-0.18273092369477917,0.24462365591397847,4.748
-0.03923014953719804,Microglia,Sham,0.006024096385542188,-0.04435483870967742,9.296000000000001
-0.5079376365782842,Pericyte,Sham,-0.3192771084337349,0.08198924731182795,3.468
-0.9974061088005447,Microglia,Sham,-0.24497991967871485,0.13440860215053763,0.98
-0.9252957280812301,Microglia,Sham,-0.12851405622489964,0.11424731182795697,0.8639999999999999
-0.8254464978884575,Endothelial,Sham,0.040160642570281124,-0.036290322580645164,1.0679999999999998
-0.6768682926628099,Endothelial,Sham,0.10843373493975902,-0.016129032258064516,1.724
-0.42740463585601324,Microglia,Sham,-0.0522088353413655,-0.04838709677419355,1.616
-0.8642676008877441,Microglia,Sham,-0.00803212851405627,-0.05241935483870968,1.272
-0.7340799987095894,Oligodendrocyte,Sham,0.2449799196787148,0.05779569892473117,20.664
-1.1518806369054406,Microglia,Sham,-0.4859437751004016,-0.08064516129032258,4.66
-0.6650447409236444,Microglia,Sham,-0.17068273092369476,-0.03225806451612903,2.7760000000000002
-1.048659302762936,Astrocyte,Sham,0.1706827309236948,0.06989247311827956,1.8760000000000001
-0.8896316435315482,Microglia,Sham,0.18674698795180722,-0.036290322580645164,-0.09999999999999998
-0.42485393705385627,Microglia,Sham,0.44979919678714864,-0.0846774193548387,3.8519999999999994
-0.7346044228408021,Endothelial,Sham,-0.004016064257028107,-0.028225806451612902,0.956
-0.6331669553858468,Microglia,Sham,-0.15461847389558236,-0.10887096774193548,3.064
-0.6628760160414373,Microglia,Sham,0.2028112449799197,-0.056451612903225805,2.48
-0.5260582259852747,Endothelial,Sham,-0.20281124497991967,-0.09274193548387097,1.996
-0.6181490806548195,Endothelial,Sham,-0.04216867469879515,-0.04032258064516129,0.752
-0.9125516135437222,Microglia,Sham,0.19076305220883533,-0.04435483870967742,2.596
-0.4112502101090188,Endothelial,Sham,0.4538152610441767,-0.07258064516129033,1.584
-1.067231488509594,Endothelial,Sham,-0.19477911646586346,-0.03225806451612903,0.712
-0.6345692041937054,Endothelial,Sham,0.5261044176706827,-0.06048387096774194,1.7960000000000003
-0.7039960372149177,Endothelial,Sham,0.008032128514056214,-0.04032258064516129,0.8919999999999999
-0.6576849120882537,Endothelial,Sham,0.2751004016064257,-0.03225806451612903,1.3800000000000001
-0.7757875805839626,Endothelial,Sham,-0.15060240963855423,-0.04838709677419355,0.8799999999999999
4.518400341526491,GABAergic,Sham,-0.39959839357429716,-0.10483870967741936,3.3120000000000003
-1.0174294858032202,Microglia,Sham,-0.37349397590361444,-0.06048387096774194,0.29600000000000004
-0.8158548076011795,Microglia,Sham,-0.06626506024096387,-0.012096774193548387,1.9520000000000002
-1.0226706637799379,GABAergic,Sham,0.7429718875502008,-0.012096774193548387,1.272
-0.4898701867296716,Endothelial,Sham,1.2248995983935744,-0.0967741935483871,1.1440000000000001
-1.0367648159556704,Microglia,Sham,-0.0823293172690763,-0.06854838709677419,1.54
-0.9729087723881615,Microglia,Sham,-0.16265060240963855,-0.05241935483870968,0.788
-0.717201217471918,Endothelial,Sham,0.43975903614457834,-0.04032258064516129,1.284
-0.6334532734677619,Endothelial,Sham,0.11445783132530118,-0.036290322580645164,2.312
-0.7832802583152989,Microglia,Sham,-0.2108433734939759,-0.04032258064516129,1.524
-0.7191673811319141,Endothelial,Sham,-0.3493975903614458,0.1303763440860215,1.688
-0.9631710733810358,Microglia,Sham,-0.024096385542168697,-0.06451612903225806,1.1640000000000001
-0.33509871977728883,Endothelial,Sham,0.357429718875502,-0.06451612903225806,2.048
0.039346675159536035,Microglia,Sham,0.04618473895582331,-0.09274193548387097,4.348
-0.7574012933850807,Microglia,Sham,-0.23493975903614459,-0.05241935483870968,1.6400000000000001
-0.6864205823928057,Endothelial,Sham,-0.15261044176706828,-0.04838709677419355,3.052
-0.4791089105054395,Pericyte,Sham,0.03815261044176704,-0.07258064516129033,2.46
-0.6188664646929263,Endothelial,Sham,0.2831325301204819,-0.036290322580645164,0.9319999999999999
-0.7159524378500287,Endothelial,Sham,0.20481927710843367,-0.06048387096774194,0.172
-1.1969873551402996,Astrocyte,Sham,0.8654618473895583,-0.07661290322580645,0.36000000000000004
-0.6475086866588148,Endothelial,Sham,0.178714859437751,-0.03225806451612903,0.512
-1.1083761440624278,Microglia,Sham,-0.16265060240963855,-0.036290322580645164,1.624
8.496640239957424,GABAergic,Sham,-0.2148594377510039,-0.09274193548387097,1.596
-0.7252784303454154,Endothelial,Sham,0.12248995983935745,0.10618279569892472,1.364
-0.9298125905433832,GABAergic,Sham,0.03012048192771083,-0.020161290322580645,0.66
-0.6508564788366458,Endothelial,Sham,0.07630522088353414,-0.04838709677419355,1.692
-0.3553473946950769,Pericyte,Sham,-0.13253012048192775,-0.06048387096774194,4.672
-0.791352767377451,Microglia,Sham,-0.321285140562249,-0.04435483870967742,0.772
-0.5167322334898881,Endothelial,Sham,0.41164658634538154,-0.04435483870967742,1.608
-0.3962648546463461,Endothelial,Sham,-0.15461847389558234,-0.05241935483870968,2.568
-0.7366870095166614,Astrocyte,Sham,0.7389558232931727,0.021505376344086002,3.5
-0.8084069630737133,Endothelial,Sham,-0.29317269076305225,0.23655913978494622,2.0279999999999996
-0.37662079815242416,Endothelial,Sham,0.2851405622489959,-0.056451612903225805,3.8000000000000003
-0.42102788885062076,Endothelial,Sham,0.7108433734939759,-0.07258064516129033,1.012
-0.23755306541268068,Endothelial,Sham,-0.07831325301204817,0.25268817204301075,7.403999999999999
-0.6626800305758113,Endothelial,Sham,-0.22289156626506026,-0.04435483870967742,0.616
-0.27383131214280826,Endothelial,Sham,0.34738955823293177,0.1021505376344086,1.7360000000000002
-0.6559844462201491,Microglia,Sham,-0.3895582329317269,-0.0846774193548387,2.532
-0.9581199899423338,GABAergic,Sham,0.6485943775100402,-0.024193548387096774,1.172
-0.5346668344425547,Endothelial,Sham,0.3955823293172691,-0.06854838709677419,1.3800000000000001
-1.264443759773286,Astrocyte,Sham,2.182730923694779,0.2325268817204301,0.9999999999999999
-1.0222633183413328,Oligodendrocyte,Sham,0.13052208835341372,-0.11693548387096774,15.072000000000001
-0.6533540380804246,Endothelial,Sham,0.3012048192771084,-0.04838709677419355,0.8719999999999999
-0.9677808050046584,Endothelial,Sham,0.09638554216867468,-0.04435483870967742,0.14800000000000002
-0.9722141421180663,Microglia,Sham,0.02409638554216864,0.10618279569892472,3.632
