compound,gene,binding_probability
Hydroxytyrosol,IL1A,0.43390128016471863
Hydroxytyrosol,ALOX12,0.4339000880718231
Nobiletin,TERF1,0.433898389339447
Salidroside,SP1,0.43389755487442017
Epicatechin,ATG3,0.4338955283164978
Hydroxytyrosol,CCNB1,0.433895468711853
Nobiletin,EIF2A,0.433894544839859
Chrysophanol,HMGB1,0.4338942766189575
Catechin,ATG3,0.4338931739330292
Nobiletin,PRKAA1,0.43389299511909485
Hydroxytyrosol,IL10,0.4338900148868561
Aloe emodin,NOX4,0.43388935923576355
Nobiletin,JAK2,0.4338890016078949
Hydroxytyrosol,XRCC6,0.43388837575912476
Hydroxytyrosol,RB1,0.43388718366622925
VC,BAP1,0.43388694524765015
Naringenin,WNT5A,0.4338851869106293
Nobiletin,BRCA1,0.43388375639915466
Nobiletin,MAX,0.4338831305503845
Hydroxytyrosol,IGFBP5,0.43388208746910095
Hydroxytyrosol,MNT,0.43388187885284424
Hydroxytyrosol,BLM,0.43388018012046814
Chrysophanol,SOCS2,0.433880090713501
Chrysophanol,TNFAIP1,0.43387991189956665
Hydroxytyrosol,LPIN1,0.4338798224925995
Naringenin,LPCAT3,0.4338792860507965
Hydroxytyrosol,ATF4,0.4338788390159607
Hydroxytyrosol,SLC3A2,0.43387866020202637
Aloe emodin,KDM6B,0.4338762164115906
VC,CD82,0.43387383222579956
Hydroxytyrosol,CSE1L,0.4338728189468384
Hydroxytyrosol,STAT3,0.4338708221912384
Epicatechin,RUNX3,0.43387019634246826
Nobiletin,RPS6KB1,0.4338698983192444
Hydroxytyrosol,GABARAP,0.43386855721473694
Chrysophanol,KEAP1,0.43386831879615784
Catechin,RUNX3,0.433867871761322
Naringenin,BRD7,0.43386706709861755
Chrysophanol,FBXO31,0.4338669180870056
Salidroside,CXCL10,0.433865487575531
Chrysophanol,TFRC,0.43386366963386536
Hydroxytyrosol,PLIN2,0.43385863304138184
Tanshinone IIA,ABCC1,0.43385839462280273
VC,RELA,0.43385836482048035
Huperzine A,SOCS1,0.43385782837867737
Phloretin,FOXO4,0.43385669589042664
Nobiletin,EMP1,0.433855801820755
Huperzine A,IRF9,0.4338550865650177
Aloe emodin,FOSL1,0.43385493755340576
Chrysophanol,LIFR,0.43385180830955505
Shikonin,EPHA4,0.4338516294956207
Nobiletin,GMFB,0.43385130167007446
Nobiletin,NBN,0.43384885787963867
Pinocembrin,SMARCB1,0.43384841084480286
VC,COL1A2,0.43384453654289246
VC,BNIP3L,0.43384435772895813
Hydroxytyrosol,PARP1,0.4338422119617462
VC,STAT1,0.4338413178920746
Chrysophanol,EPHA2,0.4338410794734955
Nobiletin,CCL2,0.4338406026363373
Nobiletin,SLC7A11,0.4338403046131134
Nobiletin,TGFB1,0.43383923172950745
Hydroxytyrosol,GOT1,0.4338391423225403
Hydroxytyrosol,HSP90AA1,0.43383678793907166
VC,COL1A1,0.4338356554508209
Hydroxytyrosol,VDAC3,0.43383514881134033
VC,BRCA2,0.43383413553237915
VC,VEGFA,0.4338339567184448
VC,HDAC1,0.43383240699768066
Huperzine A,BCL6,0.4338321387767792
Nobiletin,SELE,0.4338303506374359
Nobiletin,CDK6,0.43382906913757324
Chrysophanol,SOD1,0.4338289201259613
VC,NFKB1,0.433828204870224
VC,FOXO3,0.43382546305656433
Hydroxytyrosol,TIMP2,0.43382519483566284
Nobiletin,TBX2,0.4338216185569763
VC,PRKAA2,0.43382084369659424
Nobiletin,ATM,0.4338202178478241
Hydroxytyrosol,IL18,0.43381810188293457
VC,HDAC2,0.4338173568248749
VC,SQSTM1,0.4338156282901764
Pinocembrin,ATF3,0.43381527066230774
Salidroside,PTGS2,0.43381455540657043
VC,LMNB1,0.4338141977787018
VC,CDKN2A,0.43381401896476746
Hydroxytyrosol,CHEK2,0.43381398916244507
Aloe emodin,IRF7,0.4338134825229645
Hydroxytyrosol,HDAC3,0.43381303548812866
Hydroxytyrosol,CCND1,0.4338117837905884
Huperzine A,SP1,0.43381160497665405
Shikonin,E2F3,0.4338112473487854
VC,CDK4,0.4338092803955078
Hydroxytyrosol,SLC39A8,0.43380922079086304
Hydroxytyrosol,HSPA5,0.43380826711654663
Hydroxytyrosol,DDIT3,0.43380773067474365
Emodin,ZEB1,0.433807373046875
Hydroxytyrosol,GSS,0.4338071048259735
Chrysophanol,PRKD1,0.43380656838417053
Hydroxytyrosol,TERF2,0.43380483984947205
VC,CDKN1B,0.4338025450706482
Chrysophanol,EDN1,0.4338018298149109
Hydroxytyrosol,STEAP3,0.43380019068717957
Tanshinone IIA,SAT1,0.4337984025478363
Hydroxytyrosol,IGFBP3,0.43379777669906616
Hydroxytyrosol,BECN1,0.433797687292099
Phloretin,MYC,0.4337962567806244
Hydroxytyrosol,ACSL4,0.4337959885597229
Hydroxytyrosol,SESN2,0.43379539251327515
Hydroxytyrosol,EP300,0.43379536271095276
Pinocembrin,WWTR1,0.43379393219947815
Erastin,ZEB1,0.43379324674606323
Shikonin,PTBP1,0.4337928593158722
Nobiletin,MAP1LC3B,0.4337906837463379
VC,CDKN1A,0.4337904751300812
Chrysophanol,MPO,0.4337898790836334
Hydroxytyrosol,WRN,0.4337889552116394
Phloretin,E2F2,0.433788001537323
Epicatechin,SOCS1,0.43378737568855286
Salidroside,MAP3K14,0.4337866008281708
Nobiletin,EIF2AK3,0.43378615379333496
Catechin,SOCS1,0.4337850511074066
Epicatechin,IRF9,0.4337846338748932
Hydroxytyrosol,XRCC5,0.43378451466560364
VC,PPARGC1A,0.4337844252586365
Naringenin,EPHA4,0.43378233909606934
Catechin,IRF9,0.4337822496891022
Nobiletin,ICAM1,0.4337812662124634
Phloretin,CBS,0.4337811768054962
VC,MMP9,0.43378010392189026
Emodin,RUNX3,0.43377983570098877
Salidroside,HMOX1,0.43377983570098877
Huperzine A,CXCL10,0.43377938866615295
Hydroxytyrosol,GABARAPL1,0.4337785840034485
Hydroxytyrosol,CREB1,0.43377795815467834
Hydroxytyrosol,MMP2,0.4337768256664276
Epicatechin,BCL6,0.4337748885154724
Hydroxytyrosol,CREBBP,0.43377485871315
VC,HMGA2,0.4337739646434784
Catechin,BCL6,0.43377256393432617
Hydroxytyrosol,LIG4,0.4337708652019501
Hydroxytyrosol,MMP3,0.4337705969810486
Emodin,ATG3,0.43377023935317993
Erastin,RUNX3,0.4337657392024994
Hydroxytyrosol,HERC2,0.4337655305862427
Hydroxytyrosol,SERPINE1,0.4337654709815979
VC,MMP12,0.4337654411792755
Chrysophanol,SMURF2,0.43376269936561584
Chrysophanol,EGR1,0.4337616562843323
Salidroside,IL1B,0.4337615370750427
Erastin,ATG3,0.43375614285469055
Nobiletin,NUAK2,0.43375569581985474
Danshensu,DPP4,0.4337529242038727
Nobiletin,CCNA2,0.4337525963783264
Pinocembrin,WNT5A,0.43375176191329956
Hydroxytyrosol,FANCD2,0.4337512254714966
Salidroside,IFNG,0.43375086784362793
Naringenin,E2F3,0.43375077843666077
Aloe emodin,MEN1,0.43374964594841003
Hydroxytyrosol,ATG5,0.4337487518787384
Pinocembrin,LPCAT3,0.4337458312511444
VC,VCAM1,0.4337451159954071
Hydroxytyrosol,AKT1,0.4337448477745056
Nobiletin,TSC2,0.4337430000305176
Hydroxytyrosol,FBXL5,0.43373972177505493
Nobiletin,COL3A1,0.4337383806705475
Hydroxytyrosol,CDK2,0.4337382912635803
Epicatechin,SP1,0.43373802304267883
Hydroxytyrosol,HBP1,0.43373775482177734
Catechin,SP1,0.4337356984615326
Aloe emodin,PPP2R2B,0.4337351620197296
Pinocembrin,BRD7,0.43373364210128784
Hydroxytyrosol,BNIP3,0.4337332844734192
Hydroxytyrosol,CCNE1,0.4337325692176819
Huperzine A,PTGS2,0.43372878432273865
Hydroxytyrosol,PRNP,0.4337262809276581
Nobiletin,PNPLA2,0.4337235987186432
VC,GPX4,0.43372344970703125
VC,ATR,0.43372079730033875
Hydroxytyrosol,FOXO1,0.43371865153312683
Hydroxytyrosol,EBF3,0.4337167739868164
VC,TP53,0.4337107539176941
VC,NCOA4,0.43371012806892395
Salidroside,MAPK1,0.43370842933654785
VC,SLAMF8,0.4337083399295807
VC,MDM4,0.43370771408081055
VC,CHAC1,0.43370673060417175
Epicatechin,CXCL10,0.43370646238327026
Catechin,CXCL10,0.433704137802124
Hydroxytyrosol,CHEK1,0.43370258808135986
Nobiletin,FTH1,0.4337008595466614
Salidroside,S100A8,0.43370068073272705
Huperzine A,MAP3K14,0.4337003529071808
Hydroxytyrosol,LPIN2,0.4336998164653778
Salidroside,YAP1,0.4336995482444763
Hydroxytyrosol,PTEN,0.43369919061660767
Chrysophanol,E2F1,0.4336989223957062
Aloe emodin,LPCAT3,0.43369776010513306
Hydroxytyrosol,TFAM,0.43369758129119873
Aloe emodin,PDE4B,0.43369659781455994
Hydroxytyrosol,SLC40A1,0.4336959719657898
Huperzine A,HMOX1,0.4336940348148346
Hydroxytyrosol,GCLC,0.4336940348148346
Hydroxytyrosol,CDKN2B,0.43369385600090027
Chrysophanol,MAPK14,0.4336935877799988
Salidroside,ALOX15,0.43369245529174805
Tanshinone IIA,COX7A1,0.4336920976638794
VC,FN1,0.4336920976638794
Hydroxytyrosol,TERF1,0.4336906671524048
Chrysophanol,TNFAIP3,0.4336903691291809
Nobiletin,FOS,0.4336884617805481
Hydroxytyrosol,EIF2A,0.43368789553642273
Hydroxytyrosol,RBM3,0.4336870312690735
Naringenin,PTBP1,0.4336870014667511
Hydroxytyrosol,PRKAA1,0.43368619680404663
Hydroxytyrosol,JAK2,0.4336854815483093
VC,BRD4,0.43368327617645264
Emodin,SOCS1,0.43368232250213623
VC,ATF2,0.43368107080459595
Salidroside,TXNIP,0.4336797297000885
Emodin,IRF9,0.4336792230606079
Hydroxytyrosol,MAX,0.43367910385131836
VC,CDO1,0.4336759150028229
Huperzine A,IL1B,0.4336753785610199
Hydroxytyrosol,BRCA1,0.433674693107605
VC,VDAC2,0.43367063999176025
Erastin,SOCS1,0.4336681663990021
Hydroxytyrosol,RPS6KB1,0.4336671829223633
VC,LIG3,0.4336651861667633
Erastin,IRF9,0.43366509675979614
Salidroside,TNFAIP1,0.4336649775505066
Huperzine A,IFNG,0.4336649179458618
Aloe emodin,SMARCB1,0.43366268277168274
Salidroside,HMGB1,0.43365955352783203
Phloretin,HSPB1,0.43365776538848877
Emodin,BCL6,0.43365615606307983
Salidroside,FBXO31,0.43365564942359924
VC,ACSL3,0.43365478515625
Salidroside,TLR4,0.43365317583084106
Hydroxytyrosol,EMP1,0.4336528182029724
Salidroside,TFRC,0.4336523711681366
VC,SIRT6,0.4336518943309784
Salidroside,KEAP1,0.4336518943309784
VC,HSPD1,0.4336518347263336
Epicatechin,PTGS2,0.4336511194705963
Hydroxytyrosol,NBN,0.43364933133125305
Hydroxytyrosol,GMFB,0.4336491525173187
Pinocembrin,EPHA4,0.4336489140987396
Catechin,PTGS2,0.4336487948894501
Salidroside,IL6,0.43364834785461426
VC,NFE2L2,0.4336470067501068
Phloretin,TIMP1,0.4336468279361725
Hydroxytyrosol,TGFB1,0.4336467385292053
VC,SNAI1,0.4336463212966919
VC,CD38,0.43364274501800537
VC,ATG7,0.43364250659942627
Erastin,BCL6,0.43364202976226807
Aloe emodin,EPHA4,0.4336414337158203
Hydroxytyrosol,CCL2,0.4336411654949188
Epicatechin,MAP3K14,0.4336409866809845
Aloe emodin,ATF3,0.43363937735557556
Catechin,MAP3K14,0.43363866209983826
VC,MAPK3,0.4336375296115875
VC,XRCC1,0.4336370527744293
Emodin,SP1,0.43363574147224426
Hydroxytyrosol,SLC7A11,0.4336338937282562
Hydroxytyrosol,SELE,0.43363237380981445
VC,JUN,0.43363162875175476
VC,GADD45B,0.43362870812416077
VC,PRKDC,0.4336280822753906
Salidroside,SOCS2,0.43362799286842346
Salidroside,EPHA2,0.43362540006637573
Hydroxytyrosol,CDK6,0.43362531065940857
VC,TSC1,0.4336242973804474
VC,ALOX5,0.4336240291595459
Huperzine A,MAPK1,0.43362268805503845
Erastin,SP1,0.4336216151714325
VC,MAPK8,0.4336206316947937
Salidroside,IGFBP7,0.4336186647415161
VC,GADD45A,0.4336179792881012
Hydroxytyrosol,TBX2,0.43361735343933105
Pinocembrin,E2F3,0.43361732363700867
Shikonin,ICA1,0.4336170554161072
Salidroside,LIFR,0.4336159825325012
Shikonin,DPEP1,0.43361493945121765
Nobiletin,SIRT1,0.43361473083496094
Huperzine A,S100A8,0.43361473083496094
Hydroxytyrosol,ATM,0.4336145520210266
Epicatechin,HMOX1,0.43361371755599976
Huperzine A,YAP1,0.4336133599281311
Phloretin,MAP1LC3A,0.4336114823818207
Catechin,HMOX1,0.43361136317253113
Huperzine A,ALOX15,0.4336067736148834
Aloe emodin,WWTR1,0.43360477685928345
Danshensu,NR2F2,0.43360450863838196
Salidroside,SOD1,0.43360450863838196
Emodin,CXCL10,0.4336037039756775
Chrysophanol,NLRP3,0.4336002767086029
Huperzine A,TXNIP,0.4335935711860657
VC,TNF,0.43359193205833435
Hydroxytyrosol,ICAM1,0.4335918426513672
VC,MTOR,0.43359139561653137
VC,RAD50,0.43359076976776123
Hydroxytyrosol,MAP1LC3B,0.43359073996543884
Erastin,CXCL10,0.4335895776748657
Epicatechin,IL1B,0.43358880281448364
VC,TRIB3,0.4335883557796478
VC,TERT,0.4335879683494568
Catechin,IL1B,0.4335864782333374
VC,IL1A,0.43358632922172546
Phloretin,MRE11,0.4335860311985016
Hydroxytyrosol,EIF2AK3,0.43358540534973145
VC,ALOX12,0.43358516693115234
Chrysophanol,NOX4,0.43358397483825684
Phloretin,H2AX,0.4335825443267822
Phloretin,MMP1,0.43358105421066284
Epicatechin,IFNG,0.4335809350013733
VC,CCNB1,0.43358054757118225
Phloretin,CRYAB,0.4335797131061554
Huperzine A,TNFAIP1,0.43357938528060913
Salidroside,MPO,0.43357858061790466
Catechin,IFNG,0.4335785508155823
Phloretin,FTL,0.4335780441761017
Phloretin,CXCL8,0.4335765242576599
VC,IL10,0.4335750937461853
Shikonin,ERN1,0.43357446789741516
VC,XRCC6,0.43357348442077637
Huperzine A,HMGB1,0.4335733950138092
VC,RB1,0.43357226252555847
Chrysophanol,KDM6B,0.43357083201408386
Huperzine A,FBXO31,0.4335694909095764
VC,IGFBP5,0.43356719613075256
Huperzine A,TLR4,0.4335671067237854
VC,MNT,0.4335669279098511
Huperzine A,TFRC,0.43356674909591675
Huperzine A,KEAP1,0.43356603384017944
VC,BLM,0.43356528878211975
Phloretin,ADIPOQ,0.433565229177475
VC,LPIN1,0.4335648715496063
Phloretin,PCNA,0.4335643947124481
Salidroside,EDN1,0.43356388807296753
VC,ATF4,0.43356388807296753
Hydroxytyrosol,NUAK2,0.43356388807296753
VC,SLC3A2,0.4335637092590332
Huperzine A,IL6,0.43356236815452576
Hydroxytyrosol,CCNA2,0.43356218934059143
Shikonin,SNCA,0.43356120586395264
Hydroxytyrosol,TSC2,0.4335603415966034
Shikonin,HERPUD1,0.43355897068977356
Epicatechin,S100A8,0.43355879187583923
VC,CSE1L,0.43355792760849
Hydroxytyrosol,COL3A1,0.43355661630630493
Catechin,S100A8,0.4335564076900482
VC,STAT3,0.4335559010505676
Aloe emodin,BRD7,0.4335538148880005
VC,GABARAP,0.43355363607406616
Pinocembrin,PTBP1,0.4335535764694214
Emodin,PTGS2,0.4335527718067169
Shikonin,MCU,0.4335525929927826
Hesperetin,CD74,0.43355220556259155
Salidroside,SMURF2,0.4335514307022095
Chrysophanol,FOSL1,0.43354955315589905
VC,PLIN2,0.43354371190071106
Huperzine A,SOCS2,0.43354201316833496
Huperzine A,EPHA2,0.43353933095932007
Aloe emodin,WNT5A,0.43353909254074097
Erastin,PTGS2,0.43353864550590515
Naringenin,ICA1,0.43353819847106934
Naringenin,DPEP1,0.4335379898548126
Epicatechin,MAPK1,0.4335373640060425
Catechin,MAPK1,0.43353503942489624
Epicatechin,ALOX15,0.4335346817970276
Huperzine A,IGFBP7,0.43353283405303955
Catechin,ALOX15,0.43353232741355896
Epicatechin,YAP1,0.4335319399833679
Huperzine A,LIFR,0.43352991342544556
Catechin,YAP1,0.4335296154022217
Hydroxytyrosol,PNPLA2,0.43352916836738586
VC,PARP1,0.4335273206233978
Salidroside,EGR1,0.4335254430770874
Phloretin,ABCC2,0.43352529406547546
Emodin,MAP3K14,0.43352481722831726
VC,GOT1,0.4335242807865143
Phloretin,MMP13,0.43352383375167847
Phloretin,FABP5,0.43352213501930237
VC,HSP90AA1,0.4335218667984009
VC,VDAC3,0.43352022767066956
Epicatechin,FBXO31,0.43351978063583374
Huperzine A,SOD1,0.4335187077522278
Emodin,HMOX1,0.43351808190345764
Catechin,FBXO31,0.4335174560546875
Epicatechin,TNFAIP1,0.4335159957408905
Hydroxytyrosol,FTH1,0.43351423740386963
Catechin,TNFAIP1,0.4335136413574219
Epicatechin,TFRC,0.43351083993911743
Erastin,MAP3K14,0.4335106611251831
VC,TIMP2,0.43351030349731445
Hydroxytyrosol,FOS,0.4335096776485443
Phloretin,HMGA1,0.43350958824157715
Catechin,TFRC,0.4335085153579712
Chrysophanol,IRF7,0.43350809812545776
Epicatechin,HMGB1,0.433504194021225
Erastin,HMOX1,0.4335039258003235
Epicatechin,KEAP1,0.4335038363933563
VC,IL18,0.4335032105445862
Catechin,HMGB1,0.43350186944007874
Catechin,KEAP1,0.4335015118122101
Epicatechin,TXNIP,0.4335009753704071
Emodin,IL1B,0.4334997236728668
VC,CHEK2,0.4334990978240967
Catechin,TXNIP,0.43349865078926086
VC,HDAC3,0.4334981143474579
VC,CCND1,0.43349689245224
VC,SLC39A8,0.43349432945251465
VC,HSPA5,0.43349340558052063
Huperzine A,MPO,0.43349289894104004
VC,DDIT3,0.4334928095340729
VC,GSS,0.43349218368530273
VC,TERF2,0.43348994851112366
Emodin,IFNG,0.433489054441452
Naringenin,SNCA,0.43348708748817444
Erastin,IL1B,0.43348559737205505
VC,STEAP3,0.43348532915115356
VC,IGFBP3,0.4334828853607178
VC,BECN1,0.4334827959537506
Shikonin,ACVR1B,0.4334823489189148
VC,ACSL4,0.4334810972213745
Epicatechin,TLR4,0.4334809482097626
VC,SESN2,0.43348053097724915
VC,EP300,0.433480441570282
Catechin,TLR4,0.43347862362861633
Huperzine A,EDN1,0.4334780275821686
Erastin,IFNG,0.43347498774528503
VC,WRN,0.43347403407096863
Epicatechin,EPHA2,0.43347394466400146
Epicatechin,IL6,0.4334721565246582
Catechin,EPHA2,0.4334716200828552
Naringenin,ERN1,0.4334704279899597
Catechin,IL6,0.43346983194351196
VC,XRCC5,0.43346962332725525
Salidroside,TNFAIP3,0.4334677457809448
Huperzine A,SMURF2,0.43346548080444336
Plumbagin,SETD7,0.43346482515335083
Naringenin,HERPUD1,0.43346384167671204
VC,GABARAPL1,0.4334636628627777
Epicatechin,SOCS2,0.4334633946418762
Naringenin,MCU,0.4334632158279419
VC,CREB1,0.43346303701400757
VC,MMP2,0.43346190452575684
Catechin,SOCS2,0.4334610104560852
Aloe emodin,E2F3,0.4334605634212494
VC,CREBBP,0.43345993757247925
Salidroside,E2F1,0.4334598481655121
Nobiletin,RAD51,0.4334571659564972
Epicatechin,LIFR,0.43345698714256287
VC,LIG4,0.4334560036659241
VC,MMP3,0.4334557354450226
Catechin,LIFR,0.43345460295677185
Epicatechin,SOD1,0.43345069885253906
VC,SERPINE1,0.4334506094455719
VC,HERC2,0.4334506094455719
Tanshinone IIA,DYRK1A,0.4334484338760376
Catechin,SOD1,0.4334483742713928
Emodin,MAPK1,0.43344664573669434
Phloretin,TNFRSF1A,0.43344569206237793
Chrysophanol,MEN1,0.4334442615509033
Salidroside,MAPK14,0.43344372510910034
Salidroside,PRKD1,0.43344151973724365
Plumbagin,CAVIN1,0.4334409534931183
Epicatechin,IGFBP7,0.4334404468536377
Huperzine A,EGR1,0.433439701795578
Emodin,S100A8,0.43343889713287354
Shikonin,PADI4,0.43343880772590637
Catechin,IGFBP7,0.43343809247016907
Emodin,YAP1,0.4334377348423004
VC,FANCD2,0.4334363639354706
Hydroxytyrosol,SIRT1,0.43343618512153625
VC,ATG5,0.43343386054039
Erastin,MAPK1,0.43343251943588257
Emodin,ALOX15,0.4334307312965393
VC,AKT1,0.4334299862384796
Chrysophanol,PPP2R2B,0.4334297776222229
Epicatechin,MPO,0.4334268867969513
VC,FBXL5,0.4334249198436737
Erastin,S100A8,0.4334247410297394
Catechin,MPO,0.4334245026111603
Erastin,YAP1,0.4334236681461334
VC,CDK2,0.43342339992523193
VC,HBP1,0.43342289328575134
Chrysophanol,PDE4B,0.4334213137626648
VC,BNIP3,0.4334183633327484
Emodin,TXNIP,0.4334179759025574
VC,CCNE1,0.4334176480770111
Erastin,ALOX15,0.43341657519340515
Phloretin,GCLM,0.43341416120529175
VC,PRNP,0.4334113895893097
Epicatechin,SMURF2,0.43340709805488586
Pinocembrin,ICA1,0.4334048330783844
Catechin,SMURF2,0.43340474367141724
Pinocembrin,DPEP1,0.4334045648574829
Erastin,TXNIP,0.4334038197994232
VC,FOXO1,0.43340376019477844
Emodin,TNFAIP1,0.43340322375297546
Epicatechin,EDN1,0.433402955532074
VC,EBF3,0.433401882648468
Catechin,EDN1,0.43340063095092773
Emodin,HMGB1,0.4333977699279785
Emodin,FBXO31,0.4333938658237457
Chrysophanol,LPCAT3,0.43339240550994873
Hesperetin,LGMN,0.43339186906814575
Emodin,TLR4,0.43339142203330994
Emodin,TFRC,0.43339061737060547
Emodin,KEAP1,0.4333900809288025
Erastin,TNFAIP1,0.4333890676498413
VC,CHEK1,0.4333876967430115
Emodin,IL6,0.43338656425476074
VC,LPIN2,0.4333849251270294
Ferulic acid,DPP4,0.43338441848754883
VC,PTEN,0.4333842396736145
Erastin,HMGB1,0.43338361382484436
VC,TFAM,0.43338271975517273
Huperzine A,TNFAIP3,0.43338173627853394
VC,SLC40A1,0.43338102102279663
Phloretin,CD82,0.433380126953125
Erastin,FBXO31,0.4333797097206116
VC,GCLC,0.4333791434764862
VC,CDKN2B,0.4333789646625519
Erastin,TLR4,0.4333772659301758
Erastin,TFRC,0.4333764612674713
Erastin,KEAP1,0.4333759546279907
VC,TERF1,0.43337583541870117
Huperzine A,E2F1,0.43337422609329224
Phloretin,RELA,0.43337395787239075
Naringenin,ACVR1B,0.43337324261665344
VC,EIF2A,0.4333730638027191
Erastin,IL6,0.433372437953949
VC,RBM3,0.4333721697330475
VC,PRKAA1,0.43337124586105347
VC,JAK2,0.43337059020996094
Phloretin,CDKN2A,0.43336668610572815
Emodin,SOCS2,0.43336623907089233
Epicatechin,EGR1,0.4333644509315491
VC,MAX,0.43336427211761475
Phloretin,COL1A2,0.4333639144897461
Emodin,EPHA2,0.4333636462688446
Catechin,EGR1,0.43336212635040283
VC,BRCA1,0.4333598017692566
Huperzine A,MAPK14,0.43335792422294617
Chrysophanol,SMARCB1,0.433357298374176
Emodin,IGFBP7,0.4333569407463074
Huperzine A,PRKD1,0.43335533142089844
Emodin,LIFR,0.4333541989326477
Pinocembrin,SNCA,0.4333536624908447
VC,RPS6KB1,0.4333522617816925
Erastin,SOCS2,0.4333520829677582
Erastin,EPHA2,0.43334949016571045
Naringenin,PADI4,0.43334850668907166
Hesperetin,CTSB,0.4333451986312866
Salidroside,NLRP3,0.43334394693374634
Phloretin,COL1A1,0.43334394693374634
Erastin,IGFBP7,0.4333427846431732
Emodin,SOD1,0.43334269523620605
Phloretin,BRCA2,0.43334197998046875
Phloretin,HDAC1,0.433341383934021
Erastin,LIFR,0.4333401024341583
Salidroside,KDM6B,0.43333977460861206
VC,EMP1,0.4333379566669464
Pinocembrin,ERN1,0.43333700299263
Chrysophanol,EPHA4,0.433336079120636
Phloretin,HDAC2,0.4333358108997345
Phloretin,SQSTM1,0.43333449959754944
VC,NBN,0.43333446979522705
VC,GMFB,0.4333342909812927
Chrysophanol,ATF3,0.43333402276039124
VC,TGFB1,0.43333184719085693
Phloretin,FOXO3,0.43333086371421814
Pinocembrin,HERPUD1,0.4333304166793823
Pinocembrin,MCU,0.4333297908306122
Erastin,SOD1,0.43332862854003906
VC,CCL2,0.4333263039588928
Phloretin,NFKB1,0.43332618474960327
Shikonin,SPATA2,0.43332505226135254
Aloe emodin,PTBP1,0.4333210289478302
Phloretin,MMP10,0.43332040309906006
VC,SLC7A11,0.4333190619945526
VC,SELE,0.43331754207611084
Emodin,MPO,0.43331682682037354
Phloretin,LMNB1,0.43331611156463623
Epicatechin,TNFAIP3,0.4333125948905945
Salidroside,FOSL1,0.4333116114139557
VC,CDK6,0.4333103597164154
Catechin,TNFAIP3,0.43331027030944824
Aloe emodin,DPEP1,0.433307945728302
Hydroxytyrosol,RAD51,0.4333062469959259
Erastin,MPO,0.4333026707172394
VC,TBX2,0.43330249190330505
Emodin,EDN1,0.4333021342754364
Phloretin,CDK4,0.43330061435699463
VC,ATM,0.43329963088035583
Chrysophanol,WWTR1,0.4332994520664215
Phloretin,PPARGC1A,0.4332994520664215
Epicatechin,E2F1,0.4332982897758484
Catechin,E2F1,0.43329596519470215
Phloretin,CDKN1B,0.4332940876483917
Salidroside,NOX4,0.43329355120658875
Phloretin,BAP1,0.43329012393951416
Emodin,SMURF2,0.4332895874977112
Erastin,EDN1,0.43328797817230225
Phloretin,BNIP3L,0.4332829713821411
Epicatechin,MAPK14,0.43327760696411133
VC,ICAM1,0.4332769811153412
VC,MAP1LC3B,0.43327584862709045
Erastin,SMURF2,0.4332754909992218
Catechin,MAPK14,0.4332751929759979
VC,EIF2AK3,0.43327054381370544
Aloe emodin,ICA1,0.4332667887210846
Emodin,EGR1,0.43326371908187866
Shikonin,ABCC1,0.4332621097564697
Phloretin,VEGFA,0.4332599639892578
Huperzine A,NLRP3,0.4332578182220459
Phloretin,CDKN1A,0.4332565665245056
Aloe emodin,SNCA,0.43325626850128174
Salidroside,IRF7,0.43325620889663696
Huperzine A,KDM6B,0.4332542419433594
Erastin,EGR1,0.4332495927810669
VC,NUAK2,0.4332490563392639
Chrysophanol,BRD7,0.4332484304904938
VC,CCNA2,0.4332473576068878
VC,TSC2,0.4332454800605774
Chrysophanol,WNT5A,0.4332452118396759
Phloretin,PRKAA2,0.43324515223503113
